line_name,line_code,train_type,station1,station2,estimated_time
東京メトロ東西線,28004,普通,大手町(東京都),日本橋(東京都),1
東京メトロ東西線,28004,普通,日本橋(東京都),茅場町,1
東京メトロ東西線,28004,普通,茅場町,門前仲町,3
東京メトロ東西線,28004,普通,門前仲町,木場(東京都),2
東京メトロ東西線,28004,普通,木場(東京都),東陽町,2
東京メトロ東西線,28004,普通,東陽町,南砂町,2
東京メトロ東西線,28004,普通,南砂町,西葛西,2
東京メトロ東西線,28004,普通,西葛西,葛西,2
東京メトロ東西線,28004,普通,葛西,浦安(千葉県),2
東京メトロ東西線,28004,普通,浦安(千葉県),南行徳,1
東京メトロ東西線,28004,普通,南行徳,行徳,2
東京メトロ東西線,28004,普通,行徳,妙典,1
東京メトロ東西線,28004,普通,妙典,原木中山,3
東京メトロ東西線,28004,普通,原木中山,西船橋,3
東京メトロ千代田線,28005,普通,北綾瀬,綾瀬,4
東京メトロ千代田線,28005,普通,綾瀬,北千住,3
東京メトロ千代田線,28005,普通,北千住,町屋(東京メトロ),3
東京メトロ千代田線,28005,普通,町屋(東京メトロ),西日暮里,2
東京メトロ千代田線,28005,普通,西日暮里,千駄木,2
東京メトロ千代田線,28005,普通,千駄木,根津,2
東京メトロ千代田線,28005,普通,根津,湯島,2
東京メトロ千代田線,28005,普通,湯島,新御茶ノ水,2
東京メトロ千代田線,28005,普通,新御茶ノ水,大手町(東京都),1
東京メトロ千代田線,28005,普通,大手町(東京都),二重橋前,1
東京メトロ千代田線,28005,普通,二重橋前,日比谷,1
東京メトロ千代田線,28005,普通,日比谷,霞ケ関(東京都),1
東京メトロ千代田線,28005,普通,霞ケ関(東京都),国会議事堂前,1
東京メトロ千代田線,28005,普通,国会議事堂前,赤坂(東京都),1
東京メトロ千代田線,28005,普通,赤坂(東京都),乃木坂,1
東京メトロ千代田線,28005,普通,乃木坂,表参道,2
東京メトロ千代田線,28005,普通,表参道,明治神宮前,2
東京メトロ千代田線,28005,普通,明治神宮前,代々木公園,2
東京メトロ千代田線,28005,普通,代々木公園,代々木上原,2
東京メトロ有楽町線,28006,普通,和光市,地下鉄成増,3
東京メトロ有楽町線,28006,普通,地下鉄成増,地下鉄赤塚,2
東京メトロ有楽町線,28006,普通,地下鉄赤塚,平和台(東京都),3
東京メトロ有楽町線,28006,普通,平和台(東京都),氷川台,2
東京メトロ有楽町線,28006,普通,氷川台,小竹向原,1
東京メトロ有楽町線,28006,普通,小竹向原,千川,2
東京メトロ有楽町線,28006,普通,千川,要町,2
東京メトロ有楽町線,28006,普通,要町,池袋,2
東京メトロ有楽町線,28006,普通,池袋,東池袋,2
東京メトロ有楽町線,28006,普通,東池袋,護国寺,2
東京メトロ有楽町線,28006,普通,護国寺,江戸川橋,2
東京メトロ有楽町線,28006,普通,江戸川橋,飯田橋,3
東京メトロ有楽町線,28006,普通,飯田橋,市ケ谷,2
東京メトロ有楽町線,28006,普通,市ケ谷,麹町,2
東京メトロ有楽町線,28006,普通,麹町,永田町,2
東京メトロ有楽町線,28006,普通,永田町,桜田門,2
東京メトロ有楽町線,28006,普通,桜田門,有楽町,1
東京メトロ有楽町線,28006,普通,有楽町,銀座一丁目,2
東京メトロ有楽町線,28006,普通,銀座一丁目,新富町(東京都),2
東京メトロ有楽町線,28006,普通,新富町(東京都),月島,2
東京メトロ有楽町線,28006,普通,月島,豊洲,2
東京メトロ有楽町線,28006,普通,豊洲,辰巳,3
東京メトロ有楽町線,28006,普通,辰巳,新木場,3
東京メトロ半蔵門線,28008,普通,渋谷,表参道,2
東京メトロ半蔵門線,28008,普通,表参道,青山一丁目,2
東京メトロ半蔵門線,28008,普通,青山一丁目,永田町,2
東京メトロ半蔵門線,28008,普通,永田町,半蔵門,2
東京メトロ半蔵門線,28008,普通,半蔵門,九段下,3
東京メトロ半蔵門線,28008,普通,九段下,神保町,1
東京メトロ半蔵門線,28008,普通,神保町,大手町(東京都),2
東京メトロ半蔵門線,28008,普通,大手町(東京都),三越前,1
東京メトロ半蔵門線,28008,普通,三越前,水天宮前,2
東京メトロ半蔵門線,28008,普通,水天宮前,清澄白河,2
東京メトロ半蔵門線,28008,普通,清澄白河,住吉(東京都),3
東京メトロ半蔵門線,28008,普通,住吉(東京都),錦糸町,1
東京メトロ半蔵門線,28008,普通,錦糸町,押上,2
東京メトロ南北線,28009,普通,赤羽岩淵,志茂,2
東京メトロ南北線,28009,普通,志茂,王子神谷,2
東京メトロ南北線,28009,普通,王子神谷,王子,2
東京メトロ南北線,28009,普通,王子,西ケ原,1
東京メトロ南北線,28009,普通,西ケ原,駒込,2
東京メトロ南北線,28009,普通,駒込,本駒込,2
東京メトロ南北線,28009,普通,本駒込,東大前,2
東京メトロ南北線,28009,普通,東大前,後楽園,3
東京メトロ南北線,28009,普通,後楽園,飯田橋,2
東京メトロ南北線,28009,普通,飯田橋,市ケ谷,1
東京メトロ南北線,28009,普通,市ケ谷,四ツ谷,2
東京メトロ南北線,28009,普通,四ツ谷,永田町,1
東京メトロ南北線,28009,普通,永田町,溜池山王,2
東京メトロ南北線,28009,普通,溜池山王,六本木一丁目,1
東京メトロ南北線,28009,普通,六本木一丁目,麻布十番,2
東京メトロ南北線,28009,普通,麻布十番,白金高輪,2
東京メトロ南北線,28009,普通,白金高輪,白金台,2
東京メトロ南北線,28009,普通,白金台,目黒,2
東京メトロ南北線,28009,急行,赤羽岩淵,志茂,1
東京メトロ南北線,28009,急行,志茂,王子神谷,2
東京メトロ南北線,28009,急行,王子神谷,王子,2
東京メトロ南北線,28009,急行,王子,西ケ原,1
東京メトロ南北線,28009,急行,西ケ原,駒込,1
東京メトロ南北線,28009,急行,駒込,本駒込,2
東京メトロ南北線,28009,急行,本駒込,東大前,2
東京メトロ南北線,28009,急行,東大前,後楽園,3
東京メトロ南北線,28009,急行,後楽園,飯田橋,2
東京メトロ南北線,28009,急行,飯田橋,市ケ谷,1
東京メトロ南北線,28009,急行,市ケ谷,四ツ谷,1
東京メトロ南北線,28009,急行,四ツ谷,永田町,2
東京メトロ南北線,28009,急行,永田町,溜池山王,1
東京メトロ南北線,28009,急行,溜池山王,六本木一丁目,2
東京メトロ南北線,28009,急行,六本木一丁目,麻布十番,2
東京メトロ南北線,28009,急行,麻布十番,白金高輪,2
東京メトロ南北線,28009,急行,白金高輪,白金台,2
東京メトロ南北線,28009,急行,白金台,目黒,2
東京メトロ副都心線,28010,通勤急行,渋谷,新宿三丁目,5
東京メトロ副都心線,28010,通勤急行,新宿三丁目,池袋,5
東京メトロ副都心線,28010,通勤急行,池袋,小竹向原,5
東京メトロ副都心線,28010,通勤急行,小竹向原,氷川台,1
東京メトロ副都心線,28010,通勤急行,氷川台,平和台(東京都),2
東京メトロ副都心線,28010,通勤急行,平和台(東京都),地下鉄赤塚,2
東京メトロ副都心線,28010,通勤急行,地下鉄赤塚,地下鉄成増,2
東京メトロ副都心線,28010,通勤急行,地下鉄成増,和光市,3
東京メトロ副都心線,28010,普通,渋谷,明治神宮前,2
東京メトロ副都心線,28010,普通,明治神宮前,北参道,1
東京メトロ副都心線,28010,普通,北参道,新宿三丁目,2
東京メトロ副都心線,28010,普通,新宿三丁目,東新宿,2
東京メトロ副都心線,28010,普通,東新宿,西早稲田,2
東京メトロ副都心線,28010,普通,西早稲田,雑司が谷,2
東京メトロ副都心線,28010,普通,雑司が谷,池袋,3
東京メトロ副都心線,28010,普通,池袋,要町,1
東京メトロ副都心線,28010,普通,要町,千川,1
東京メトロ副都心線,28010,普通,千川,小竹向原,2
東京メトロ副都心線,28010,普通,小竹向原,氷川台,1
東京メトロ副都心線,28010,普通,氷川台,平和台(東京都),2
東京メトロ副都心線,28010,普通,平和台(東京都),地下鉄赤塚,2
東京メトロ副都心線,28010,普通,地下鉄赤塚,地下鉄成増,2
東京メトロ副都心線,28010,普通,地下鉄成増,和光市,3
相鉄本線,29001,急行,横浜,二俣川,12
相鉄本線,29001,急行,二俣川,希望ケ丘,3
相鉄本線,29001,急行,希望ケ丘,三ツ境,2
相鉄本線,29001,急行,三ツ境,瀬谷,4
相鉄本線,29001,急行,瀬谷,大和(神奈川県),3
相鉄本線,29001,急行,大和(神奈川県),相模大塚,2
相鉄本線,29001,急行,相模大塚,さがみ野,2
相鉄本線,29001,急行,さがみ野,かしわ台,3
相鉄本線,29001,急行,かしわ台,海老名(相鉄・小田急),4
相鉄本線,29001,快速,横浜,星川,6
相鉄本線,29001,快速,星川,西谷,3
相鉄本線,29001,快速,西谷,鶴ケ峰,3
相鉄本線,29001,快速,鶴ケ峰,二俣川,3
相鉄本線,29001,快速,二俣川,希望ケ丘,3
相鉄本線,29001,快速,希望ケ丘,三ツ境,2
相鉄本線,29001,快速,三ツ境,瀬谷,2
相鉄本線,29001,快速,瀬谷,大和(神奈川県),3
相鉄本線,29001,快速,大和(神奈川県),相模大塚,3
相鉄本線,29001,快速,相模大塚,さがみ野,2
相鉄本線,29001,快速,さがみ野,かしわ台,2
相鉄本線,29001,快速,かしわ台,海老名(相鉄・小田急),4
相鉄本線,29001,特急,横浜,西谷,8
相鉄本線,29001,特急,西谷,二俣川,6
相鉄本線,29001,特急,二俣川,大和(神奈川県),8
相鉄本線,29001,特急,大和(神奈川県),海老名(相鉄・小田急),8
相鉄本線,29001,普通,横浜,平沼橋,1
相鉄本線,29001,普通,平沼橋,西横浜,2
相鉄本線,29001,普通,西横浜,天王町,2
相鉄本線,29001,普通,天王町,星川,2
相鉄本線,29001,普通,星川,和田町,1
相鉄本線,29001,普通,和田町,上星川,2
相鉄本線,29001,普通,上星川,西谷,2
相鉄本線,29001,普通,西谷,鶴ケ峰,2
相鉄本線,29001,普通,鶴ケ峰,二俣川,3
相鉄本線,29001,普通,二俣川,希望ケ丘,2
相鉄本線,29001,普通,希望ケ丘,三ツ境,2
相鉄本線,29001,普通,三ツ境,瀬谷,3
相鉄本線,29001,普通,瀬谷,大和(神奈川県),3
相鉄本線,29001,普通,大和(神奈川県),相模大塚,2
相鉄本線,29001,普通,相模大塚,さがみ野,2
相鉄本線,29001,普通,さがみ野,かしわ台,3
相鉄本線,29001,普通,かしわ台,海老名(相鉄・小田急),4
相鉄いずみ野線,29002,普通,二俣川,南万騎が原,2
相鉄いずみ野線,29002,普通,南万騎が原,緑園都市,2
相鉄いずみ野線,29002,普通,緑園都市,弥生台,2
相鉄いずみ野線,29002,普通,弥生台,いずみ野,2
相鉄いずみ野線,29002,普通,いずみ野,いずみ中央,3
相鉄いずみ野線,29002,普通,いずみ中央,ゆめが丘,2
相鉄いずみ野線,29002,普通,ゆめが丘,湘南台,3
相鉄いずみ野線,29002,快速,二俣川,南万騎が原,2
相鉄いずみ野線,29002,快速,南万騎が原,緑園都市,2
相鉄いずみ野線,29002,快速,緑園都市,弥生台,2
相鉄いずみ野線,29002,快速,弥生台,いずみ野,2
相鉄いずみ野線,29002,快速,いずみ野,いずみ中央,3
相鉄いずみ野線,29002,快速,いずみ中央,ゆめが丘,2
相鉄いずみ野線,29002,快速,ゆめが丘,湘南台,3
相鉄・JR直通線,29003,普通,羽沢横浜国大,武蔵小杉,16
相鉄・JR直通線,29003,普通,武蔵小杉,西大井,5
相鉄・JR直通線,29003,普通,西大井,大崎,4
相鉄・JR直通線,29003,普通,大崎,恵比寿,4
相鉄・JR直通線,29003,普通,恵比寿,渋谷,1
相鉄・JR直通線,29003,普通,渋谷,新宿,5
都営大江戸線,99301,普通,光が丘,練馬春日町,1
都営大江戸線,99301,普通,練馬春日町,豊島園(都営線),2
都営大江戸線,99301,普通,豊島園(都営線),練馬,2
都営大江戸線,99301,普通,練馬,新江古田,3
都営大江戸線,99301,普通,新江古田,落合南長崎,2
都営大江戸線,99301,普通,落合南長崎,中井,2
都営大江戸線,99301,普通,中井,東中野,2
都営大江戸線,99301,普通,東中野,中野坂上,2
都営大江戸線,99301,普通,中野坂上,西新宿五丁目,2
都営大江戸線,99301,普通,西新宿五丁目,都庁前,2
都営浅草線,99302,普通,西馬込,馬込,2
都営浅草線,99302,普通,馬込,中延,2
都営浅草線,99302,普通,中延,戸越,2
都営浅草線,99302,普通,戸越,五反田,2
都営浅草線,99302,普通,五反田,高輪台,1
都営浅草線,99302,普通,高輪台,泉岳寺,3
都営浅草線,99302,普通,泉岳寺,三田(東京都),2
都営浅草線,99302,普通,三田(東京都),大門(東京都),2
都営浅草線,99302,普通,大門(東京都),新橋,1
都営浅草線,99302,普通,新橋,東銀座,1
都営浅草線,99302,普通,東銀座,宝町(東京都),1
都営浅草線,99302,普通,宝町(東京都),日本橋(東京都),1
都営浅草線,99302,普通,日本橋(東京都),人形町,1
都営浅草線,99302,普通,人形町,東日本橋,2
都営浅草線,99302,普通,東日本橋,浅草橋,1
都営浅草線,99302,普通,浅草橋,蔵前,1
都営浅草線,99302,普通,蔵前,浅草,1
都営浅草線,99302,普通,浅草,本所吾妻橋,1
都営浅草線,99302,普通,本所吾妻橋,押上,1
都営三田線,99303,普通,目黒,白金台,2
都営三田線,99303,普通,白金台,白金高輪,2
都営三田線,99303,普通,白金高輪,三田(東京都),3
都営三田線,99303,普通,三田(東京都),芝公園,1
都営三田線,99303,普通,芝公園,御成門,2
都営三田線,99303,普通,御成門,内幸町,1
都営三田線,99303,普通,内幸町,日比谷,1
都営三田線,99303,普通,日比谷,大手町(東京都),1
都営三田線,99303,普通,大手町(東京都),神保町,2
都営三田線,99303,普通,神保町,水道橋,1
都営三田線,99303,普通,水道橋,春日(東京都),1
都営三田線,99303,普通,春日(東京都),白山(東京都),1
都営三田線,99303,普通,白山(東京都),千石,1
都営三田線,99303,普通,千石,巣鴨,1
都営三田線,99303,普通,巣鴨,西巣鴨,1
都営三田線,99303,普通,西巣鴨,新板橋,1
都営三田線,99303,普通,新板橋,板橋区役所前,1
都営三田線,99303,普通,板橋区役所前,板橋本町,1
都営三田線,99303,普通,板橋本町,本蓮沼,1
都営三田線,99303,普通,本蓮沼,志村坂上,2
都営三田線,99303,普通,志村坂上,志村三丁目,2
都営三田線,99303,普通,志村三丁目,蓮根,2
都営三田線,99303,普通,蓮根,西台,2
都営三田線,99303,普通,西台,高島平,2
都営三田線,99303,普通,高島平,新高島平,1
都営三田線,99303,普通,新高島平,西高島平,1
都営新宿線,99304,普通,新宿,新宿三丁目,1
都営新宿線,99304,普通,新宿三丁目,曙橋,2
都営新宿線,99304,普通,曙橋,市ケ谷,2
都営新宿線,99304,普通,市ケ谷,九段下,2
都営新宿線,99304,普通,九段下,神保町,1
都営新宿線,99304,普通,神保町,小川町(東京都),2
都営新宿線,99304,普通,小川町(東京都),岩本町,1
都営新宿線,99304,普通,岩本町,馬喰横山,2
都営新宿線,99304,普通,馬喰横山,浜町,1
都営新宿線,99304,普通,浜町,森下(東京都),1
都営新宿線,99304,普通,森下(東京都),菊川(東京都),1
都営新宿線,99304,普通,菊川(東京都),住吉(東京都),2
都営新宿線,99304,普通,住吉(東京都),西大島,1
都営新宿線,99304,普通,西大島,大島(東京都),1
都営新宿線,99304,普通,大島(東京都),東大島,1
都営新宿線,99304,普通,東大島,船堀,2
都営新宿線,99304,普通,船堀,一之江,2
都営新宿線,99304,普通,一之江,瑞江,2
都営新宿線,99304,普通,瑞江,篠崎,2
都営新宿線,99304,普通,篠崎,本八幡(都営線),4
都営新宿線,99304,急行,新宿,市ケ谷,4
都営新宿線,99304,急行,市ケ谷,神保町,2
都営新宿線,99304,急行,神保町,馬喰横山,3
都営新宿線,99304,急行,馬喰横山,森下(東京都),2
都営新宿線,99304,急行,森下(東京都),大島(東京都),4
都営新宿線,99304,急行,大島(東京都),船堀,3
都営新宿線,99304,急行,船堀,本八幡(都営線),7
都電荒川線,99305,普通,三ノ輪橋,荒川一中前,0
都電荒川線,99305,普通,荒川一中前,荒川区役所前,0
都電荒川線,99305,普通,荒川区役所前,荒川二丁目,0
都電荒川線,99305,普通,荒川二丁目,荒川七丁目,1
都電荒川線,99305,普通,荒川七丁目,町屋駅前,2
都電荒川線,99305,普通,町屋駅前,町屋二丁目,0
都電荒川線,99305,普通,町屋二丁目,東尾久三丁目,0
都電荒川線,99305,普通,東尾久三丁目,熊野前,3
都電荒川線,99305,普通,熊野前,宮ノ前,0
都電荒川線,99305,普通,宮ノ前,小台,1
都電荒川線,99305,普通,小台,荒川遊園地前,0
都電荒川線,99305,普通,荒川遊園地前,荒川車庫前,5
都電荒川線,99305,普通,荒川車庫前,梶原,0
都電荒川線,99305,普通,梶原,栄町(東京都),0
都電荒川線,99305,普通,栄町(東京都),王子駅前,3
都電荒川線,99305,普通,王子駅前,飛鳥山,1
都電荒川線,99305,普通,飛鳥山,滝野川一丁目,0
都電荒川線,99305,普通,滝野川一丁目,西ケ原四丁目,2
都電荒川線,99305,普通,西ケ原四丁目,新庚申塚,0
都電荒川線,99305,普通,新庚申塚,庚申塚,0
都電荒川線,99305,普通,庚申塚,巣鴨新田,1
都電荒川線,99305,普通,巣鴨新田,大塚駅前,4
都電荒川線,99305,普通,大塚駅前,向原(東京都),0
都電荒川線,99305,普通,向原(東京都),東池袋四丁目,2
都電荒川線,99305,普通,東池袋四丁目,都電雑司ケ谷,0
都電荒川線,99305,普通,都電雑司ケ谷,鬼子母神前,0
都電荒川線,99305,普通,鬼子母神前,学習院下,1
都電荒川線,99305,普通,学習院下,面影橋,1
都電荒川線,99305,普通,面影橋,早稲田(都電荒川線),2
日暮里・舎人ライナー,99342,普通,見沼代親水公園,舎人,2
日暮里・舎人ライナー,99342,普通,舎人,舎人公園,2
日暮里・舎人ライナー,99342,普通,舎人公園,谷在家,2
日暮里・舎人ライナー,99342,普通,谷在家,西新井大師西,1
日暮里・舎人ライナー,99342,普通,西新井大師西,江北,1
日暮里・舎人ライナー,99342,普通,江北,高野(東京都),1
日暮里・舎人ライナー,99342,普通,高野(東京都),扇大橋,1
日暮里・舎人ライナー,99342,普通,扇大橋,足立小台,2
日暮里・舎人ライナー,99342,普通,足立小台,熊野前(舎人ライナー),2
日暮里・舎人ライナー,99342,普通,熊野前(舎人ライナー),赤土小学校前,2
日暮里・舎人ライナー,99342,普通,赤土小学校前,西日暮里(舎人ライナー),2
日暮里・舎人ライナー,99342,普通,西日暮里(舎人ライナー),日暮里(舎人ライナー),2
秩父鉄道秩父本線,99306,普通,羽生,西羽生,3
秩父鉄道秩父本線,99306,普通,西羽生,新郷(埼玉県),3
秩父鉄道秩父本線,99306,普通,新郷(埼玉県),武州荒木,3
秩父鉄道秩父本線,99306,普通,武州荒木,東行田,4
秩父鉄道秩父本線,99306,普通,東行田,行田市,2
秩父鉄道秩父本線,99306,普通,行田市,持田,3
秩父鉄道秩父本線,99306,普通,持田,ソシオ流通センター,2
秩父鉄道秩父本線,99306,普通,ソシオ流通センター,熊谷,4
秩父鉄道秩父本線,99306,普通,熊谷,上熊谷,2
秩父鉄道秩父本線,99306,普通,上熊谷,石原(埼玉県),2
秩父鉄道秩父本線,99306,普通,石原(埼玉県),ひろせ野鳥の森,2
秩父鉄道秩父本線,99306,普通,ひろせ野鳥の森,大麻生,3
秩父鉄道秩父本線,99306,普通,大麻生,明戸,3
秩父鉄道秩父本線,99306,普通,明戸,武川,4
秩父鉄道秩父本線,99306,普通,武川,永田(埼玉県),4
秩父鉄道秩父本線,99306,普通,永田(埼玉県),ふかや花園,2
秩父鉄道秩父本線,99306,普通,ふかや花園,小前田,4
秩父鉄道秩父本線,99306,普通,小前田,桜沢(埼玉県),2
秩父鉄道秩父本線,99306,普通,桜沢(埼玉県),寄居,3
秩父鉄道秩父本線,99306,普通,寄居,波久礼,4
秩父鉄道秩父本線,99306,普通,波久礼,樋口,6
秩父鉄道秩父本線,99306,普通,樋口,野上,4
秩父鉄道秩父本線,99306,普通,野上,長瀞,3
秩父鉄道秩父本線,99306,普通,長瀞,上長瀞,2
秩父鉄道秩父本線,99306,普通,上長瀞,親鼻,3
秩父鉄道秩父本線,99306,普通,親鼻,皆野,3
秩父鉄道秩父本線,99306,普通,皆野,和銅黒谷,3
秩父鉄道秩父本線,99306,普通,和銅黒谷,大野原,4
秩父鉄道秩父本線,99306,普通,大野原,秩父,4
秩父鉄道秩父本線,99306,普通,秩父,御花畑,2
秩父鉄道秩父本線,99306,普通,御花畑,影森,3
秩父鉄道秩父本線,99306,普通,影森,浦山口,3
秩父鉄道秩父本線,99306,普通,浦山口,武州中川,4
秩父鉄道秩父本線,99306,普通,武州中川,武州日野,3
秩父鉄道秩父本線,99306,普通,武州日野,白久,4
秩父鉄道秩父本線,99306,普通,白久,三峰口,3
埼玉高速鉄道線,99307,普通,赤羽岩淵,川口元郷,3
埼玉高速鉄道線,99307,普通,川口元郷,南鳩ケ谷,2
埼玉高速鉄道線,99307,普通,南鳩ケ谷,鳩ケ谷,2
埼玉高速鉄道線,99307,普通,鳩ケ谷,新井宿,2
埼玉高速鉄道線,99307,普通,新井宿,戸塚安行,3
埼玉高速鉄道線,99307,普通,戸塚安行,東川口,2
埼玉高速鉄道線,99307,普通,東川口,浦和美園,3
埼玉高速鉄道線,99307,急行,赤羽岩淵,川口元郷,3
埼玉高速鉄道線,99307,急行,川口元郷,南鳩ケ谷,2
埼玉高速鉄道線,99307,急行,南鳩ケ谷,鳩ケ谷,2
埼玉高速鉄道線,99307,急行,鳩ケ谷,新井宿,2
埼玉高速鉄道線,99307,急行,新井宿,戸塚安行,2
埼玉高速鉄道線,99307,急行,戸塚安行,東川口,2
埼玉高速鉄道線,99307,急行,東川口,浦和美園,2
いすみ線,99308,普通,大原(千葉県),西大原,3
いすみ線,99308,普通,西大原,上総東,6
いすみ線,99308,普通,上総東,新田野,3
いすみ線,99308,普通,新田野,国吉,2
いすみ線,99308,普通,国吉,上総中川,6
いすみ線,99308,普通,上総中川,城見ケ丘,4
いすみ線,99308,普通,城見ケ丘,大多喜,2
いすみ線,99308,普通,大多喜,小谷松,3
いすみ線,99308,普通,小谷松,東総元,3
いすみ線,99308,普通,東総元,久我原,2
いすみ線,99308,普通,久我原,総元,3
いすみ線,99308,普通,総元,西畑,5
いすみ線,99308,普通,西畑,上総中野,3
つくばエクスプレス,99309,区間快速,秋葉原,新御徒町,2
つくばエクスプレス,99309,区間快速,新御徒町,浅草(ＴＸ),2
つくばエクスプレス,99309,区間快速,浅草(ＴＸ),南千住,3
つくばエクスプレス,99309,区間快速,南千住,北千住,2
つくばエクスプレス,99309,区間快速,北千住,八潮,8
つくばエクスプレス,99309,区間快速,八潮,三郷中央,3
つくばエクスプレス,99309,区間快速,三郷中央,南流山,2
つくばエクスプレス,99309,区間快速,南流山,流山おおたかの森,3
つくばエクスプレス,99309,区間快速,流山おおたかの森,柏の葉キャンパス,3
つくばエクスプレス,99309,区間快速,柏の葉キャンパス,守谷,4
つくばエクスプレス,99309,区間快速,守谷,みらい平,4
つくばエクスプレス,99309,区間快速,みらい平,みどりの,3
つくばエクスプレス,99309,区間快速,みどりの,万博記念公園(茨城県),2
つくばエクスプレス,99309,区間快速,万博記念公園(茨城県),研究学園,3
つくばエクスプレス,99309,区間快速,研究学園,つくば,3
つくばエクスプレス,99309,普通,秋葉原,新御徒町,2
つくばエクスプレス,99309,普通,新御徒町,浅草(ＴＸ),2
つくばエクスプレス,99309,普通,浅草(ＴＸ),南千住,2
つくばエクスプレス,99309,普通,南千住,北千住,2
つくばエクスプレス,99309,普通,北千住,青井,3
つくばエクスプレス,99309,普通,青井,六町,2
つくばエクスプレス,99309,普通,六町,八潮,4
つくばエクスプレス,99309,普通,八潮,三郷中央,3
つくばエクスプレス,99309,普通,三郷中央,南流山,3
つくばエクスプレス,99309,普通,南流山,流山セントラルパーク,2
つくばエクスプレス,99309,普通,流山セントラルパーク,流山おおたかの森,2
つくばエクスプレス,99309,普通,流山おおたかの森,柏の葉キャンパス,2
つくばエクスプレス,99309,普通,柏の葉キャンパス,柏たなか,2
つくばエクスプレス,99309,普通,柏たなか,守谷,4
つくばエクスプレス,99309,普通,守谷,みらい平,4
つくばエクスプレス,99309,普通,みらい平,みどりの,3
つくばエクスプレス,99309,普通,みどりの,万博記念公園(茨城県),2
つくばエクスプレス,99309,普通,万博記念公園(茨城県),研究学園,3
つくばエクスプレス,99309,普通,研究学園,つくば,3
つくばエクスプレス,99309,快速,秋葉原,新御徒町,2
つくばエクスプレス,99309,快速,新御徒町,浅草(ＴＸ),2
つくばエクスプレス,99309,快速,浅草(ＴＸ),南千住,3
つくばエクスプレス,99309,快速,南千住,北千住,2
つくばエクスプレス,99309,快速,北千住,南流山,11
つくばエクスプレス,99309,快速,南流山,流山おおたかの森,4
つくばエクスプレス,99309,快速,流山おおたかの森,守谷,6
つくばエクスプレス,99309,快速,守谷,つくば,12
みなとみらい線,99310,普通,横浜,新高島,2
みなとみらい線,99310,普通,新高島,みなとみらい,2
みなとみらい線,99310,普通,みなとみらい,馬車道,2
みなとみらい線,99310,普通,馬車道,日本大通り,1
みなとみらい線,99310,普通,日本大通り,元町・中華街,3
みなとみらい線,99310,急行,横浜,みなとみらい,4
みなとみらい線,99310,急行,みなとみらい,馬車道,2
みなとみらい線,99310,急行,馬車道,日本大通り,1
みなとみらい線,99310,急行,日本大通り,元町・中華街,3
みなとみらい線,99310,通勤特急,横浜,みなとみらい,3
みなとみらい線,99310,通勤特急,みなとみらい,馬車道,2
みなとみらい線,99310,通勤特急,馬車道,日本大通り,1
みなとみらい線,99310,通勤特急,日本大通り,元町・中華街,3
みなとみらい線,99310,特急,横浜,みなとみらい,3
みなとみらい線,99310,特急,みなとみらい,元町・中華街,4
ゆりかもめ,99311,普通,新橋,汐留,2
ゆりかもめ,99311,普通,汐留,竹芝,3
ゆりかもめ,99311,普通,竹芝,日の出(東京都),1
ゆりかもめ,99311,普通,日の出(東京都),芝浦ふ頭,2
ゆりかもめ,99311,普通,芝浦ふ頭,お台場海浜公園,6
ゆりかもめ,99311,普通,お台場海浜公園,台場,2
ゆりかもめ,99311,普通,台場,東京国際クルーズターミナル,2
ゆりかもめ,99311,普通,東京国際クルーズターミナル,テレコムセンター,2
ゆりかもめ,99311,普通,テレコムセンター,青海(東京都),2
ゆりかもめ,99311,普通,青海(東京都),東京ビッグサイト,2
ゆりかもめ,99311,普通,東京ビッグサイト,有明(東京都),2
ゆりかもめ,99311,普通,有明(東京都),有明テニスの森,1
ゆりかもめ,99311,普通,有明テニスの森,市場前,2
ゆりかもめ,99311,普通,市場前,新豊洲,2
ゆりかもめ,99311,普通,新豊洲,豊洲,2
ユーカリが丘線,99313,普通,ユーカリが丘,地区センター,1
ユーカリが丘線,99313,普通,地区センター,公園,2
伊豆箱根鉄道大雄山線,99314,普通,小田原,緑町,1
伊豆箱根鉄道大雄山線,99314,普通,緑町,井細田,2
伊豆箱根鉄道大雄山線,99314,普通,井細田,五百羅漢,3
伊豆箱根鉄道大雄山線,99314,普通,五百羅漢,穴部,1
伊豆箱根鉄道大雄山線,99314,普通,穴部,飯田岡,3
伊豆箱根鉄道大雄山線,99314,普通,飯田岡,相模沼田,2
伊豆箱根鉄道大雄山線,99314,普通,相模沼田,岩原,1
伊豆箱根鉄道大雄山線,99314,普通,岩原,塚原,2
伊豆箱根鉄道大雄山線,99314,普通,塚原,和田河原,3
伊豆箱根鉄道大雄山線,99314,普通,和田河原,富士フイルム前,2
伊豆箱根鉄道大雄山線,99314,普通,富士フイルム前,大雄山,1
ブルーライン,99316,普通,あざみ野,中川(神奈川県),2
ブルーライン,99316,普通,中川(神奈川県),センター北,2
ブルーライン,99316,普通,センター北,センター南,1
ブルーライン,99316,普通,センター南,仲町台,3
ブルーライン,99316,普通,仲町台,新羽,3
ブルーライン,99316,普通,新羽,北新横浜,2
ブルーライン,99316,普通,北新横浜,新横浜,2
ブルーライン,99316,普通,新横浜,岸根公園,2
ブルーライン,99316,普通,岸根公園,片倉町,1
