行政区域コード,公共施設大分類,公共施設小分類,学校分類,名称,所在地,管理者コード,lat,lon
08212,16,16001,小学校,西小沢小学校,内田町1096,3.0,36.514461,140.547471
08212,16,16001,小学校,太田小学校,中城町151,3.0,36.545678,140.519972
08212,16,16001,小学校,誉田小学校,増井町1303,3.0,36.560149,140.518833
08212,16,99999,小学校,水府小学校,中染町2522,3.0,36.631295,140.481978
08212,16,99999,小学校,金砂郷小学校,高柿町325-1,3.0,36.554856,140.462271
08212,16,16002,中学校,水府中学校,町田町696,3.0,36.622411,140.484899
08212,16,16002,中学校,瑞竜中学校,瑞龍町570,3.0,36.554062,140.530796
08212,16,16002,中学校,世矢中学校,真弓町1878,3.0,36.525933,140.569469
08212,16,16002,中学校,太田中学校,新宿町466,3.0,36.544428,140.515111
08212,16,16002,中学校,南中学校,大里町3577,3.0,36.536527,140.476944
08212,16,16002,中学校,峰山中学校,磯部町1620,3.0,36.516154,140.536749
08212,16,16002,中学校,北中学校,中利員町1969,3.0,36.578752,140.444865
08212,16,16002,中学校,里美中学校,大中町60-1,3.0,36.723225,140.496321
08212,16,16004,高等学校,佐竹高等学校,稲木町155,2.0,36.528236,140.522167
08212,16,16004,高等学校,太田第一高等学校,栄町58,2.0,36.549095,140.521472
08212,16,16004,高等学校,太田第二高等学校,新宿町210,2.0,36.539373,140.517
08214,16,16001,小学校,君田小学校,下君田682,3.0,36.80179,140.586179
08214,16,16001,小学校,高萩小学校,安良川1048,3.0,36.712913,140.705421
08214,16,16001,小学校,秋山小学校,島名2161-1,3.0,36.715718,140.686367
08214,16,16001,小学校,松岡小学校,下手綱43,3.0,36.738633,140.70656
08214,16,16001,小学校,東小学校,有明町1-141,3.0,36.716386,140.72242
08214,16,16002,中学校,君田中学校,下君田682,3.0,36.801707,140.585096
08214,16,16002,中学校,高萩中学校,高浜町1-77,3.0,36.709803,140.719559
08214,16,16002,中学校,秋山中学校,高萩273,3.0,36.721246,140.689172
08214,16,16002,中学校,松岡中学校,下手綱4,3.0,36.740021,140.702005
08214,16,16004,高等学校,第一学院高等学校,赤浜2086-1,4.0,36.747706,140.7068
08214,16,16004,高等学校,高萩高等学校,高萩1111,2.0,36.716385,140.706921
08214,16,16004,高等学校,高萩清松高等学校,赤浜1864,2.0,36.736328,140.716421
08215,16,16001,小学校,華川小学校,華川町上小津田84,3.0,36.826596,140.70853
08215,16,16001,小学校,関南小学校,関南町神岡下172,3.0,36.831319,140.773804
08215,16,16001,小学校,関本第一小学校,関本町福田297-1,3.0,36.85671049113756,140.76611282594396
08215,16,16001,小学校,精華小学校,磯原町磯原4-36,3.0,36.79358,140.741221
08215,16,16001,小学校,石岡小学校,中郷町石岡823,3.0,36.78085,140.700726
08215,16,16001,小学校,大津小学校,大津町2301-14,3.0,36.836319,140.788303
08215,16,16001,小学校,中郷第一小学校,中郷町上桜井2905-1,3.0,36.780030832601064,140.73384170990656
08215,16,16001,小学校,中郷第二小学校,中郷町小野矢指720-3,3.0,36.756548,140.715726
08215,16,16001,小学校,中妻小学校,華川町中妻456,3.0,36.809682,140.727113
08215,16,16001,小学校,富士ケ丘小学校,関本町富士ケ丘756-1,3.0,36.85592171857874,140.7278474061308
08215,16,16001,小学校,平潟小学校,平潟町1077,3.0,36.850901,140.790246
08215,16,16001,小学校,明徳小学校,磯原町木皿726,3.0,36.794988,140.712642
08215,16,16002,中学校,磯原中学校,磯原町豊田556,3.0,36.791906,140.733613
08215,16,16002,中学校,華川中学校,華川町下相田109,3.0,36.815097,140.715725
08215,16,16002,中学校,関本中学校,関本町関本上1470,3.0,36.861176,140.759693
08215,16,16002,中学校,常北中学校,大津町2448,3.0,36.840624,140.786358
08215,16,16002,中学校,中郷中学校,中郷町足洗508,3.0,36.774213,140.735308
08215,16,16004,高等学校,磯原郷英高等学校,磯原町磯原912,2.0,36.795795,140.743169
08215,16,16010,特別支援学校,北茨城特別支援学校,中郷町小野矢指1657,2.0,36.750382,140.732392
08216,16,16001,小学校,稲田小学校,稲田2151-2,3.0,36.357886,140.202369
08216,16,16001,小学校,笠間小学校,笠間2689-1,3.0,36.381857,140.256613
08216,16,16001,小学校,岩間第一小学校,下郷4140-1,3.0,36.298708,140.275552
08216,16,16001,小学校,岩間第三小学校,市野谷1542-19,3.0,36.28537,140.284865
08216,16,16001,小学校,岩間第二小学校,押辺529-1,3.0,36.298313,140.325062
08216,16,16001,小学校,佐城小学校,金井83-1,3.0,36.395829,140.262473
08216,16,16001,小学校,宍戸小学校,平町22,3.0,36.339447,140.288611
08216,16,16001,小学校,大原小学校,小原3522-1,3.0,36.369666,140.313385
08216,16,16001,小学校,東小学校,大橋1713-1,3.0,36.41891,140.325743
08216,16,16001,小学校,南小学校,南吉原1188,3.0,36.359415,140.24542
08216,16,16001,小学校,箱田小学校,箱田1115,3.0,36.398827,140.231087
08216,16,16001,小学校,北川根小学校,湯崎1085-1,3.0,36.310867,140.327942
08216,16,16001,小学校,友部小学校,美原3-3-1,3.0,36.343419,140.315913
08216,16,16001,小学校,友部第二小学校,平町1718-93,3.0,36.335549,140.311145
08216,16,16002,中学校,稲田中学校,稲田2145-3,3.0,36.360553,140.20398
08216,16,16002,中学校,笠間中学校,笠間2702,3.0,36.380358,140.257946
08216,16,16002,中学校,岩間中学校,下郷4997-1,3.0,36.300889274521104,140.28873532456151
08216,16,16002,中学校,東中学校,福田906-6,3.0,36.415299,140.306857
08216,16,16002,中学校,南中学校,北吉原15,3.0,36.362498,140.242726
08216,16,16002,中学校,友部第二中学校,旭町510-1,3.0,36.325894,140.330523
08216,16,16002,中学校,友部中学校,中央4-1-1,3.0,36.343086,140.300471
08216,16,16004,高等学校,笠間高等学校,笠間1668,2.0,36.380163,140.246975
08216,16,16004,高等学校,友部高等学校,大田町352-15,2.0,36.350946,140.287999
08216,16,16010,特別支援学校,友部東特別支援学校,鯉淵6528-1,2.0,36.351029,140.322162
08216,16,16010,特別支援学校,友部特別支援学校,鯉淵6558-1,2.0,36.35230928625609,140.324254
08217,16,16001,小学校,井野小学校,井野団地1-1,3.0,35.896799,140.076203
08217,16,16001,小学校,稲小学校,稲70,3.0,35.909741,140.046482
08217,16,16001,小学校,永山小学校,下高井2340,3.0,35.926878,140.028594
08217,16,16001,小学校,吉田小学校,吉田400,3.0,35.891439,140.083174
08217,16,16001,小学校,久賀小学校,萱場60,3.0,35.930657,140.112615
08217,16,16001,小学校,宮和田小学校,宮藤代南3-11-1,3.0,35.91480493166741,140.12197328844871
08217,16,16001,小学校,戸頭西小学校,戸頭8-10-1,3.0,35.925849,140.008069
08217,16,16001,小学校,戸頭東小学校,戸頭3-21-1,3.0,35.921961,140.015735
08217,16,16001,小学校,高井小学校,下高井1745,3.0,35.924989,140.043343
08217,16,16001,小学校,桜が丘小学校,桜が丘2-17-1,3.0,35.90305,140.126514
08217,16,16001,小学校,山王小学校,山王380,3.0,35.933933,140.066368
08217,16,16001,小学校,寺原小学校,井野台5-14-1,3.0,35.910436,140.063481
08217,16,16001,小学校,取手小学校,東5-3-1,3.0,35.890522,140.071231
08217,16,16001,小学校,小文間小学校,小文間4359,3.0,35.885218,140.11006
08217,16,16001,小学校,藤代小学校,藤代53,3.0,35.92763,140.109171
08217,16,16001,小学校,白山小学校,白山2-3-18,3.0,35.900798,140.061148
08217,16,16001,小学校,白山西小学校,白山8-11-6,3.0,35.908936,140.055232
08217,16,16001,小学校,六郷小学校,清水373-1,3.0,35.91263912698993,140.09354676792523
08217,16,16002,中学校,永山中学校,下高井2311,3.0,35.925461,140.0299
08217,16,16002,中学校,戸頭中学校,戸頭7-1-1,3.0,35.920683,140.011736
08217,16,16002,中学校,江戸川学園取手中学校,西1-37-1,4.0,35.904436,140.04065
08217,16,16002,中学校,取手第一中学校,吉田470,3.0,35.893231,140.086222
08217,16,16002,中学校,取手第二中学校,寺田5147,3.0,35.910963,140.051982
08217,16,16002,中学校,聖徳大学附属取手聖徳女子中学校,山王1000,4.0,35.929323,140.074979
08217,16,16002,中学校,藤代中学校,椚木1343,3.0,35.925241,140.092644
08217,16,16002,中学校,藤代南中学校,中田880,3.0,35.906577,140.117948
08217,16,16004,高等学校,江戸川学園取手高等学校,西1-37-1,4.0,35.903186,140.041261
08217,16,16004,高等学校,取手松陽高等学校,小文間4770,2.0,35.879358,140.122503
08217,16,16004,高等学校,取手第一高等学校,台宿2-4-1,2.0,35.897716,140.066231
08217,16,16004,高等学校,取手第二高等学校,東2-5-1,2.0,35.891439,140.068703
08217,16,16004,高等学校,聖徳大学附属取手聖徳高等学校,山王1000,4.0,35.929323,140.074979
08217,16,16004,高等学校,藤代高等学校,毛有640,2.0,35.910659,140.085868
08217,16,16004,高等学校,藤代紫水高等学校,紫水1-660,2.0,35.938476,140.093447
08217,16,16007,大学,東京芸術大学,小文間5000,1.0,35.879887,140.117025
08219,16,16001,小学校,奥野小学校,久野町725,3.0,35.962739,140.228741
08219,16,16001,小学校,岡田小学校,岡見町2050-2,3.0,35.983818,140.16694
08219,16,16001,小学校,牛久小学校,牛久町2619,3.0,35.966043,140.132834
08219,16,16001,小学校,牛久第二小学校,田宮町530,3.0,35.978625,140.131639
08219,16,16001,小学校,向台小学校,牛久町1606,3.0,35.957016,140.143555
08219,16,16001,小学校,神谷小学校,神谷4-14,3.0,35.963932,140.163914
08219,16,16001,小学校,中根小学校,中根町235,3.0,35.998761,140.154913
08219,16,99999,小学校,ひたち野うしく小学校,ひたち野西2-11,3.0,36.01329101589028,140.15514328515928
08219,16,16002,中学校,下根中学校,下根829,3.0,35.995678,140.164912
08219,16,16002,中学校,牛久第一中学校,柏田町1017,3.0,35.976803,140.154643
08219,16,16002,中学校,牛久第三中学校,城中町1830-1,3.0,35.96421,140.127612
08219,16,16002,中学校,牛久第二中学校,久野町670-1,3.0,35.960184,140.228852
08219,16,16002,中学校,牛久南中学校,さくら台1-73-1,3.0,35.95785,140.155748
08219,16,16004,高等学校,つくば開成高等学校,柏田町新田3315-10,4.0,35.978368,140.152696
08219,16,16004,高等学校,牛久栄進高等学校,東猯穴町876,2.0,36.019425,140.144414
08219,16,16004,高等学校,牛久高等学校,岡見町2081-1,2.0,35.98529,140.168218
08219,16,16004,高等学校,東洋大学附属牛久高等学校,柏田町1360-2,4.0,35.97943,140.160969
08220,16,16001,小学校,栄小学校,金田54,3.0,36.103497,140.142856
08220,16,16001,小学校,葛城小学校,苅間689,3.0,36.079194,140.09611
08220,16,16001,小学校,吉沼小学校,吉沼1010,3.0,36.144741,140.015504
08220,16,16001,小学校,九重小学校,上ノ室2126,3.0,36.085193,140.130858
08220,16,16001,小学校,栗原小学校,栗原2018,3.0,36.127773,140.117523
08220,16,16001,小学校,茎崎第一小学校,高崎2290,3.0,35.999094,140.124945
08220,16,16001,小学校,茎崎第三小学校,小茎798-1,3.0,35.994373,140.110446
08220,16,16001,小学校,茎崎第二小学校,上岩崎1076,3.0,35.978846,140.101697
08220,16,16001,小学校,吾妻小学校,吾妻2-16,3.0,36.08420235547526,140.11000787738374
08220,16,16001,小学校,今鹿島小学校,今鹿島1762,3.0,36.128827,140.042891
08220,16,16001,小学校,作岡小学校,作谷1833,3.0,36.176126,140.034446
08220,16,16001,小学校,桜南小学校,大角豆789-1,3.0,36.06453,140.151162
08220,16,16001,小学校,手代木南小学校,松代4-24,3.0,36.066224,140.102971
08220,16,16001,小学校,小田小学校,小田3107,3.0,36.15302,140.112495
08220,16,16001,小学校,小野川小学校,館野731,3.0,36.0407,140.114738
08220,16,16001,小学校,松代小学校,松代3-3-1,3.0,36.070335,140.101915
08220,16,16001,小学校,沼崎小学校,沼崎1650,3.0,36.111523,140.058446
08220,16,16001,小学校,上郷小学校,上郷2499,3.0,36.096608,140.015061
08220,16,16001,小学校,真瀬小学校,真瀬2103,3.0,36.058168,140.034949
08220,16,16001,小学校,菅間小学校,中菅間877,3.0,36.198541,140.067137
08220,16,16001,小学校,前野小学校,前野1367,3.0,36.13977,140.056778
08220,16,16001,小学校,大曽根小学校,大曽根2917,3.0,36.13666,140.089359
08220,16,16001,小学校,谷田部小学校,谷田部2938,3.0,36.034299538847044,140.07438625943936
08220,16,16001,小学校,谷田部南小学校,境田191-1,3.0,36.010342,140.080336
08220,16,16001,小学校,竹園西小学校,竹園2-19-4,3.0,36.07604105059973,140.11862765188786
08220,16,16001,小学校,竹園東小学校,竹園3-13,3.0,36.080611,140.123692
08220,16,16001,小学校,筑波小学校,国松1400,3.0,36.21529,140.075413
08220,16,16001,小学校,田井小学校,神郡1200,3.0,36.192876,140.096551
08220,16,16001,小学校,田水山小学校,水守620,3.0,36.17085,140.067027
08220,16,16001,小学校,島名小学校,島名537-1,3.0,36.070917,140.048169
08220,16,16001,小学校,東小学校,東2-24-1,3.0,36.05510180411152,140.12999812971972
08220,16,16001,小学校,二の宮小学校,二の宮4-11,3.0,36.058975,140.118109
08220,16,16001,小学校,並木小学校,並木2-12,3.0,36.06639,140.141191
08220,16,16001,小学校,北条小学校,北条1077,3.0,36.179044,140.095052
08220,16,16001,小学校,柳橋小学校,柳橋360,3.0,36.059085,140.082472
08220,16,16001,小学校,要小学校,要449-1,3.0,36.110469,140.079555
08220,16,99999,小学校,春日小学校,春日2-47,3.0,36.08890091349509,140.09817216418776
08220,16,16002,中学校,茎崎中学校,小茎450,3.0,35.990595,140.116307
08220,16,16002,中学校,吾妻中学校,天久保1-9-1,3.0,36.092971,140.107887
08220,16,16002,中学校,高崎中学校,高崎1730,3.0,36.005899,140.124778
08220,16,16002,中学校,高山中学校,下河原崎503,3.0,36.063084,140.041698
08220,16,16002,中学校,桜中学校,金田1500,3.0,36.098553,140.129996
08220,16,16002,中学校,手代木中学校,松代5-10,3.0,36.062863,140.106165
08220,16,16002,中学校,大穂中学校,篠崎475,3.0,36.138909,140.061861
08220,16,16002,中学校,谷田部中学校,谷田部6100,3.0,36.045171,140.079584
08220,16,16002,中学校,谷田部東中学校,東2-25-1,3.0,36.053809,140.131608
08220,16,16002,中学校,竹園東中学校,竹園3-11,3.0,36.082166,140.126247
08220,16,16002,中学校,筑波西中学校,作谷578-2,3.0,36.189162,140.050189
08220,16,16002,中学校,筑波東中学校,北条4160,3.0,36.1746,140.095968
08220,16,16002,中学校,並木中学校,並木3-8,3.0,36.063919,140.147218
08220,16,16002,中学校,豊里中学校,高野1213,3.0,36.108218,140.037059
08220,16,16002,中学校,茗溪学園中学校,稲荷前1-1,4.0,36.051754,140.128081
08220,16,99999,中学校,春日中学校,春日2-47,3.0,36.08890091349509,140.09817216418776
08220,16,16004,高等学校,つくば工科高等学校,谷田部1818,2.0,36.024479,140.074835
08220,16,16004,高等学校,つくば秀英高等学校,島名151,4.0,36.077722,140.059696
08220,16,16004,高等学校,茎崎高等学校,茎崎447-8,2.0,35.991789,140.098613
08220,16,16004,高等学校,竹園高等学校,竹園3-9-1,2.0,36.083416,140.125636
08220,16,16004,高等学校,筑波高等学校,北条4387,2.0,36.175017,140.090108
08220,16,16004,高等学校,茗渓学園高等学校,稲荷前1-1,4.0,36.052115,140.127692
08220,16,99999,高等学校,つくば松実高等学校,筑波1002,4.0,36.211458382689585,140.09782382594392
08220,16,16006,短期大学,筑波技術大学,天久保4-3-15,1.0,36.104164,140.110997
08220,16,16007,大学,総合研究大学院大学,大穂1-1,1.0,36.14849,140.074879
08220,16,16007,大学,筑波学院大学,吾妻3-1,4.0,36.087999,140.107609
08220,16,16007,大学,筑波技術大学,春日4-12-7,1.0,36.096316,140.100491
08220,16,16007,大学,筑波大学,天王台1-1-1,1.0,36.103442,140.103137
08220,16,99999,特別支援学校,つくば特別支援学校,玉取2100,2.0,36.126591971024894,140.10507928515926
08221,16,16001,小学校,阿字ケ浦小学校,阿字ケ浦町744,3.0,36.38728,140.60644
08221,16,16001,小学校,磯崎小学校,磯崎町4598,3.0,36.380037,140.624297
08221,16,16001,小学校,外野小学校,外野1-30-1,3.0,36.406361,140.537614
08221,16,16001,小学校,高野小学校,高野474,3.0,36.424804,140.54714
08221,16,16001,小学校,佐野小学校,稲田76,3.0,36.435108,140.532558
08221,16,16001,小学校,三反田小学校,三反田3065,3.0,36.364949,140.555086
08221,16,16001,小学校,市毛小学校,市毛825,3.0,36.401666,140.502951
08221,16,16001,小学校,枝川小学校,枝川160,3.0,36.381501,140.493286
08221,16,16001,小学校,勝倉小学校,勝倉3010,3.0,36.377558,140.524228
08221,16,16001,小学校,前渡小学校,馬渡309,3.0,36.403778,140.57486
08221,16,16001,小学校,中根小学校,中根1863,3.0,36.381864,140.560835
08221,16,16001,小学校,長堀小学校,長堀町3-5-1,3.0,36.389252,140.542642
08221,16,16001,小学校,津田小学校,津田東1-1-1,3.0,36.412844,140.505511
08221,16,16001,小学校,田彦小学校,田彦1457,3.0,36.410804,140.520394
08221,16,16001,小学校,東石川小学校,東石川1-1-1,3.0,36.39625,140.528282
